label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667125595.388662
Battery,100,%,Charging,battery,label,2:1667125615.6788273
Battery,100,%,Charging,battery,label,3:1667125635.874225
