device_name,fs_type,mnt_point,size,used,free,percent,key,iteration&time
/dev/sdc,ext4,/,269490393088,2880614400,252849106944,1.1,mnt_point,1:1667129230.8840308
/dev/sdc,ext4,/,269490393088,2966196224,252763525120,1.2,mnt_point,2:1667129251.3383396
/dev/sdc,ext4,/,269490393088,3087368192,252642353152,1.2,mnt_point,3:1667129271.752352
