total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7380439040,10.5,868753408,7380439040,98152448,515780608,37527552,252719104,1105920,1:1667128138.3249345
8249192448,7380549632,10.5,868642816,7380549632,98164736,516321280,37560320,252739584,1105920,2:1667128158.5944517
8249192448,7383924736,10.5,865267712,7383924736,98217984,512765952,37593088,252739584,1105920,3:1667128178.882336
