total,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,time_since_update,cpucore,ctx_switches,interrupts,soft_interrupts,syscalls,iteration&time
1.7,1.0,0.0,0.6,98.3,0.0,0.0,0.1,0.0,0.0,0.0,12.866114139556885,8,3636,1374,2822,0,1:1667388439.4962866
1.7,1.0,0.0,0.6,98.3,0.0,0.0,0.1,0.0,0.0,0.0,12.866114139556885,8,3636,1374,2822,0,2:1667388440.6373675
1.7,1.0,0.0,0.6,98.0,0.0,0.0,0.4,0.0,0.0,0.0,2.366338014602661,8,1383,603,931,0,3:1667388441.858286
1.7,1.0,0.0,0.6,98.0,0.0,0.0,0.4,0.0,0.0,0.0,2.366338014602661,8,1383,603,931,0,4:1667388442.989771
1.7,0.8,0.0,0.2,98.7,0.0,0.0,0.3,0.0,0.0,0.0,2.2868034839630127,8,1110,456,675,0,5:1667388444.1468387
