total,used,free,percent,sin,sout,time_since_update,iteration&time
2147483648,1585152,2145898496,0.1,430080,507904,2.365354537963867,1:1667388462.9363945
2147483648,1585152,2145898496,0.1,430080,507904,2.365354537963867,2:1667388464.1441956
2147483648,1585152,2145898496,0.1,430080,507904,2.441392183303833,3:1667388465.3793256
2147483648,1585152,2145898496,0.1,430080,507904,2.441392183303833,4:1667388466.531053
2147483648,1585152,2145898496,0.1,430080,507904,2.3793997764587402,5:1667388467.7711687
