total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7413628928,10.1,835563520,7413628928,1085874176,696897536,577867776,1168125952,737280,1:1667388462.9305708
8249192448,7413628928,10.1,835563520,7413628928,1085874176,696897536,577867776,1168125952,737280,2:1667388464.1292498
8249192448,7413710848,10.1,835481600,7413710848,1085874176,696410112,577867776,1168121856,737280,3:1667388465.3736389
8249192448,7413710848,10.1,835481600,7413710848,1085874176,696410112,577867776,1168121856,737280,4:1667388466.5245464
8249192448,7414718464,10.1,834473984,7414718464,1085878272,696164352,577871872,1168130048,737280,5:1667388467.7604833
