key,cpu_number,total,user,system,idle,nice,iowait,irq,softirq,steal,guest,guest_nice,iteration&time
cpu_number,0,0.2,0.0,0.0,99.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1:1667388462.9252288
cpu_number,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388462.9252288
cpu_number,2,1.1,0.6,0.4,98.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388462.9252288
cpu_number,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388462.9252288
cpu_number,4,0.2,0.2,0.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388462.9252288
cpu_number,5,2.8,2.3,0.4,97.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388462.9252288
cpu_number,6,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388462.9252288
cpu_number,7,8.0,6.1,1.9,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388462.9252288
cpu_number,0,0.2,0.0,0.0,99.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2:1667388464.1119916
cpu_number,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388464.1119916
cpu_number,2,1.1,0.6,0.4,98.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388464.1119916
cpu_number,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388464.1119916
cpu_number,4,0.2,0.2,0.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388464.1119916
cpu_number,5,2.8,2.3,0.4,97.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388464.1119916
cpu_number,6,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388464.1119916
cpu_number,7,8.0,6.1,1.9,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388464.1119916
cpu_number,0,0.2,0.0,0.0,99.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3:1667388465.367626
cpu_number,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388465.367626
cpu_number,2,1.1,0.6,0.4,98.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388465.367626
cpu_number,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388465.367626
cpu_number,4,0.2,0.2,0.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388465.367626
cpu_number,5,2.8,2.3,0.4,97.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388465.367626
cpu_number,6,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388465.367626
cpu_number,7,8.0,6.1,1.9,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388465.367626
cpu_number,0,0.2,0.0,0.0,99.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,4:1667388466.5164626
cpu_number,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4:1667388466.5164626
cpu_number,2,1.1,0.6,0.4,98.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4:1667388466.5164626
cpu_number,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4:1667388466.5164626
cpu_number,4,0.2,0.2,0.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4:1667388466.5164626
cpu_number,5,2.8,2.3,0.4,97.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4:1667388466.5164626
cpu_number,6,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4:1667388466.5164626
cpu_number,7,8.0,6.1,1.9,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4:1667388466.5164626
cpu_number,0,1.2,0.0,0.4,98.8,0.0,0.0,0.0,0.8,0.0,0.0,0.0,5:1667388467.7515368
cpu_number,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5:1667388467.7515368
cpu_number,2,0.6,0.0,0.6,99.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5:1667388467.7515368
cpu_number,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5:1667388467.7515368
cpu_number,4,0.4,0.4,0.0,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5:1667388467.7515368
cpu_number,5,4.6,3.5,1.0,95.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5:1667388467.7515368
cpu_number,6,7.1,5.7,1.3,92.9,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5:1667388467.7515368
cpu_number,7,1.2,1.0,0.2,98.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5:1667388467.7515368
