total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7438577664,9.8,810614784,7438577664,65503232,470491136,29433856,216645632,585728,1:1667125534.829127
8249192448,7439220736,9.8,809971712,7439220736,65536000,470163456,29466624,216633344,585728,2:1667125555.0031836
8249192448,7440191488,9.8,809000960,7440191488,65568768,469897216,29499392,216649728,585728,3:1667125575.1437416
