total,used,free,percent,sin,sout,time_since_update,iteration&time
2147483648,798720,2146684928,0.0,430080,462848,20.141338109970093,1:1667127349.1575968
2147483648,798720,2146684928,0.0,430080,462848,20.169419527053833,2:1667127369.3362222
2147483648,798720,2146684928,0.0,430080,462848,20.179924249649048,3:1667127389.5107903
