total,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,time_since_update,cpucore,ctx_switches,interrupts,soft_interrupts,syscalls,iteration&time
0.1,0.1,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,20.18975806236267,8,2276,743,2071,0,1:1667128866.110999
0.3,0.2,0.0,0.0,99.7,0.0,0.0,0.0,0.0,0.0,0.0,20.408010244369507,8,3012,1116,2623,0,2:1667128886.5099237
0.2,0.1,0.0,0.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,20.31371545791626,8,2409,778,2210,0,3:1667128906.8130949
