label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667128866.1915634
Battery,100,%,Charging,battery,label,2:1667128886.606165
Battery,100,%,Charging,battery,label,3:1667128906.8559318
