total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7387996160,10.4,861196288,7387996160,95821824,513638400,35241984,252612608,1105920,1:1667126744.325915
8249192448,7387197440,10.4,861995008,7387197440,95854592,512757760,35274752,252633088,1105920,2:1667126764.4973266
8249192448,7386955776,10.5,862236672,7386955776,95887360,513142784,35307520,252624896,1105920,3:1667126784.6483502
