label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667126744.344498
Battery,100,%,Charging,battery,label,2:1667126764.5235753
Battery,100,%,Charging,battery,label,3:1667126784.6733217
