label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667125958.4795067
Battery,100,%,Charging,battery,label,2:1667125978.6847122
Battery,100,%,Charging,battery,label,3:1667125998.8218012
