time_since_update,disk_name,read_count,write_count,read_bytes,write_bytes,key,iteration&time
20.15641498565674,loop0,0,0,0,0,disk_name,1:1667125958.4745276
20.15641498565674,loop1,0,0,0,0,disk_name,1:1667125958.4745276
20.15641498565674,loop2,0,0,0,0,disk_name,1:1667125958.4745276
20.15641498565674,loop3,0,0,0,0,disk_name,1:1667125958.4745276
20.15641498565674,loop4,0,0,0,0,disk_name,1:1667125958.4745276
20.15641498565674,loop5,0,0,0,0,disk_name,1:1667125958.4745276
20.15641498565674,loop6,0,0,0,0,disk_name,1:1667125958.4745276
20.15641498565674,loop7,0,0,0,0,disk_name,1:1667125958.4745276
20.15641498565674,sda,0,0,0,0,disk_name,1:1667125958.4745276
20.15641498565674,sdb,0,0,0,0,disk_name,1:1667125958.4745276
20.15641498565674,sdc,0,8,0,49152,disk_name,1:1667125958.4745276
20.199116945266724,loop0,0,0,0,0,disk_name,2:1667125978.6785767
20.199116945266724,loop1,0,0,0,0,disk_name,2:1667125978.6785767
20.199116945266724,loop2,0,0,0,0,disk_name,2:1667125978.6785767
20.199116945266724,loop3,0,0,0,0,disk_name,2:1667125978.6785767
20.199116945266724,loop4,0,0,0,0,disk_name,2:1667125978.6785767
20.199116945266724,loop5,0,0,0,0,disk_name,2:1667125978.6785767
20.199116945266724,loop6,0,0,0,0,disk_name,2:1667125978.6785767
20.199116945266724,loop7,0,0,0,0,disk_name,2:1667125978.6785767
20.199116945266724,sda,0,0,0,0,disk_name,2:1667125978.6785767
20.199116945266724,sdb,0,0,0,0,disk_name,2:1667125978.6785767
20.199116945266724,sdc,0,8,0,49152,disk_name,2:1667125978.6785767
20.131707191467285,loop0,0,0,0,0,disk_name,3:1667125998.8156276
20.131707191467285,loop1,0,0,0,0,disk_name,3:1667125998.8156276
20.131707191467285,loop2,0,0,0,0,disk_name,3:1667125998.8156276
20.131707191467285,loop3,0,0,0,0,disk_name,3:1667125998.8156276
20.131707191467285,loop4,0,0,0,0,disk_name,3:1667125998.8156276
20.131707191467285,loop5,0,0,0,0,disk_name,3:1667125998.8156276
20.131707191467285,loop6,0,0,0,0,disk_name,3:1667125998.8156276
20.131707191467285,loop7,0,0,0,0,disk_name,3:1667125998.8156276
20.131707191467285,sda,0,0,0,0,disk_name,3:1667125998.8156276
20.131707191467285,sdb,0,0,0,0,disk_name,3:1667125998.8156276
20.131707191467285,sdc,0,8,0,49152,disk_name,3:1667125998.8156276
