time_since_update,disk_name,read_count,write_count,read_bytes,write_bytes,key,iteration&time
20.227189779281616,loop0,0,0,0,0,disk_name,1:1667129595.2331388
20.227189779281616,loop1,0,0,0,0,disk_name,1:1667129595.2331388
20.227189779281616,loop2,0,0,0,0,disk_name,1:1667129595.2331388
20.227189779281616,loop3,0,0,0,0,disk_name,1:1667129595.2331388
20.227189779281616,loop4,0,0,0,0,disk_name,1:1667129595.2331388
20.227189779281616,loop5,0,0,0,0,disk_name,1:1667129595.2331388
20.227189779281616,loop6,0,0,0,0,disk_name,1:1667129595.2331388
20.227189779281616,loop7,0,0,0,0,disk_name,1:1667129595.2331388
20.227189779281616,sda,0,0,0,0,disk_name,1:1667129595.2331388
20.227189779281616,sdb,0,0,0,0,disk_name,1:1667129595.2331388
20.227189779281616,sdc,0,29233,0,247308288,disk_name,1:1667129595.2331388
20.227189779281616,sdd,0,0,0,0,disk_name,1:1667129595.2331388
20.255815982818604,loop0,0,0,0,0,disk_name,2:1667129615.5106804
20.255815982818604,loop1,0,0,0,0,disk_name,2:1667129615.5106804
20.255815982818604,loop2,0,0,0,0,disk_name,2:1667129615.5106804
20.255815982818604,loop3,0,0,0,0,disk_name,2:1667129615.5106804
20.255815982818604,loop4,0,0,0,0,disk_name,2:1667129615.5106804
20.255815982818604,loop5,0,0,0,0,disk_name,2:1667129615.5106804
20.255815982818604,loop6,0,0,0,0,disk_name,2:1667129615.5106804
20.255815982818604,loop7,0,0,0,0,disk_name,2:1667129615.5106804
20.255815982818604,sda,0,0,0,0,disk_name,2:1667129615.5106804
20.255815982818604,sdb,0,0,0,0,disk_name,2:1667129615.5106804
20.255815982818604,sdc,3,3580,77824,373821440,disk_name,2:1667129615.5106804
20.255815982818604,sdd,0,0,0,0,disk_name,2:1667129615.5106804
20.253071308135986,loop0,0,0,0,0,disk_name,3:1667129635.782222
20.253071308135986,loop1,0,0,0,0,disk_name,3:1667129635.782222
20.253071308135986,loop2,0,0,0,0,disk_name,3:1667129635.782222
20.253071308135986,loop3,0,0,0,0,disk_name,3:1667129635.782222
20.253071308135986,loop4,0,0,0,0,disk_name,3:1667129635.782222
20.253071308135986,loop5,0,0,0,0,disk_name,3:1667129635.782222
20.253071308135986,loop6,0,0,0,0,disk_name,3:1667129635.782222
20.253071308135986,loop7,0,0,0,0,disk_name,3:1667129635.782222
20.253071308135986,sda,0,0,0,0,disk_name,3:1667129635.782222
20.253071308135986,sdb,0,0,0,0,disk_name,3:1667129635.782222
20.253071308135986,sdc,0,15402,0,354086912,disk_name,3:1667129635.782222
20.253071308135986,sdd,0,0,0,0,disk_name,3:1667129635.782222
