label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667129595.2424169
Battery,100,%,Charging,battery,label,2:1667129615.523486
Battery,100,%,Charging,battery,label,3:1667129635.798902
