device_name,fs_type,mnt_point,size,used,free,percent,key,iteration&time
/dev/sdc,ext4,/,269490393088,4831281152,250898440192,1.9,mnt_point,1:1667129595.2377307
/dev/sdc,ext4,/,269490393088,5185052672,250544668672,2.0,mnt_point,2:1667129615.5171921
/dev/sdc,ext4,/,269490393088,5429800960,250299920384,2.1,mnt_point,3:1667129635.7889478
