total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7393841152,10.4,855351296,7393841152,92721152,508702720,33873920,249962496,1101824,1:1667126200.2841084
8249192448,7395049472,10.4,854142976,7395049472,94691328,506249216,34103296,252551168,1105920,2:1667126220.4598644
8249192448,7394783232,10.4,854409216,7394783232,94756864,506519552,34168832,252571648,1105920,3:1667126240.6063576
