total,used,free,percent,sin,sout,time_since_update,iteration&time
2147483648,1585152,2145898496,0.1,430080,507904,20.258901596069336,1:1667130752.867041
2147483648,1585152,2145898496,0.1,430080,507904,20.263980627059937,2:1667130773.1234403
2147483648,1585152,2145898496,0.1,430080,507904,20.201820373535156,3:1667130793.3281658
