total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7273148416,11.8,976044032,7273148416,937058304,726876160,454606848,1006776320,700416,1:1667130752.8611815
8249192448,7240650752,12.2,1008541696,7240650752,964915200,735535104,488296448,963969024,720896,2:1667130773.1170554
8249192448,7326752768,11.2,922439680,7326752768,941850624,754200576,490029056,1045356544,720896,3:1667130793.3234076
