label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667127652.5074966
Battery,100,%,Charging,battery,label,2:1667127672.8479185
Battery,100,%,Charging,battery,label,3:1667127693.0391614
