total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7439097856,9.8,810094592,7439097856,66002944,468987904,29925376,216666112,585728,1:1667125837.527504
8249192448,7437262848,9.8,811929600,7437262848,66019328,470016000,29958144,216633344,585728,2:1667125857.7005916
8249192448,7437197312,9.8,811995136,7437197312,66052096,470568960,29990912,216670208,585728,3:1667125877.8474762
