label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667127895.566304
Battery,100,%,Charging,battery,label,2:1667127915.7853796
Battery,100,%,Charging,battery,label,3:1667127936.0019734
