total,used,free,percent,sin,sout,time_since_update,iteration&time
2147483648,798720,2146684928,0.0,430080,462848,20.214513063430786,1:1667127895.5374928
2147483648,798720,2146684928,0.0,430080,462848,20.2307550907135,2:1667127915.7584155
2147483648,798720,2146684928,0.0,430080,462848,20.20479130744934,3:1667127935.9744549
