total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7384383488,10.5,864808960,7384383488,97751040,514306048,37126144,252702720,1105920,1:1667127895.531315
8249192448,7383691264,10.5,865501184,7383691264,97755136,513933312,37158912,252715008,1105920,2:1667127915.7544036
8249192448,7383752704,10.5,865439744,7383752704,97816576,514195456,37191680,252710912,1105920,3:1667127935.969968
