label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667130205.150282
Battery,100,%,Charging,battery,label,2:1667130225.4912088
Battery,100,%,Charging,battery,label,3:1667130245.8180892
