total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7194886144,12.8,1054306304,7194886144,1176793088,6016479232,539209728,6840078336,1228800,1:1667130205.0731978
8249192448,7191425024,12.8,1057767424,7191425024,1194737664,5975334912,556593152,6808571904,1232896,2:1667130225.4278226
8249192448,7188725760,12.9,1060466688,7188725760,1207156736,5946466304,569696256,6803509248,1253376,3:1667130245.7377007
