label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667126381.6256268
Battery,100,%,Charging,battery,label,2:1667126401.7945068
Battery,100,%,Charging,battery,label,3:1667126421.9265304
