total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7394062336,10.4,855130112,7394062336,95215616,507228160,34635776,252592128,1105920,1:1667126381.6076198
8249192448,7392632832,10.4,856559616,7392632832,95264768,508502016,34684928,252559360,1105920,2:1667126401.7711475
8249192448,7392460800,10.4,856731648,7392460800,95305728,508682240,34717696,252579840,1105920,3:1667126421.9022686
