label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667129777.9521844
Battery,100,%,Charging,battery,label,2:1667129798.42775
Battery,100,%,Charging,battery,label,3:1667129819.448496
