total,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,time_since_update,cpucore,ctx_switches,interrupts,soft_interrupts,syscalls,iteration&time
0.1,0.1,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,20.214403867721558,8,2441,761,2047,0,1:1667127530.8342972
0.2,0.1,0.0,0.1,99.8,0.0,0.0,0.0,0.0,0.0,0.0,20.261587381362915,8,3086,1105,2577,0,2:1667127551.1193597
0.2,0.1,0.0,0.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,20.310271501541138,8,2495,764,2022,0,3:1667127571.4145854
