label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667127530.8774056
Battery,100,%,Charging,battery,label,2:1667127551.2055383
Battery,100,%,Charging,battery,label,3:1667127571.4665403
