label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667125353.3843086
Battery,100,%,Charging,battery,label,2:1667125373.5722117
Battery,100,%,Charging,battery,label,3:1667125393.7217505
