label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667130266.1106744
Battery,100,%,Charging,battery,label,2:1667130286.623057
Battery,100,%,Charging,battery,label,3:1667130306.9820452
