key,cpu_number,total,user,system,idle,nice,iowait,irq,softirq,steal,guest,guest_nice,iteration&time
cpu_number,0,34.4,24.6,5.0,65.6,0.0,0.9,0.0,4.0,0.0,0.0,0.0,1:1667130266.0445764
cpu_number,1,24.5,16.7,3.2,75.5,0.0,0.1,0.0,4.5,0.0,0.0,0.0,1:1667130266.0445764
cpu_number,2,10.0,2.2,5.7,90.0,0.0,0.9,0.0,1.2,0.0,0.0,0.0,1:1667130266.0445764
cpu_number,3,8.5,0.3,2.8,91.5,0.0,5.0,0.0,0.3,0.0,0.0,0.0,1:1667130266.0445764
cpu_number,4,15.7,5.3,9.4,84.3,0.0,0.9,0.0,0.1,0.0,0.0,0.0,1:1667130266.0445764
cpu_number,5,9.9,3.1,6.6,90.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667130266.0445764
cpu_number,6,15.2,5.7,9.1,84.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1:1667130266.0445764
cpu_number,7,4.0,1.2,2.7,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667130266.0445764
cpu_number,0,25.4,9.2,7.7,74.6,0.0,2.9,0.0,5.6,0.0,0.0,0.0,2:1667130286.5312023
cpu_number,1,14.1,2.8,2.5,85.9,0.0,4.8,0.0,3.9,0.0,0.0,0.0,2:1667130286.5312023
cpu_number,2,18.8,9.6,7.0,81.2,0.0,1.6,0.0,0.6,0.0,0.0,0.0,2:1667130286.5312023
cpu_number,3,6.4,2.7,1.4,93.6,0.0,1.9,0.0,0.4,0.0,0.0,0.0,2:1667130286.5312023
cpu_number,4,29.2,14.4,13.7,70.8,0.0,0.9,0.0,0.2,0.0,0.0,0.0,2:1667130286.5312023
cpu_number,5,6.3,2.4,3.6,93.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2:1667130286.5312023
cpu_number,6,16.6,7.2,8.0,83.4,0.0,1.3,0.0,0.0,0.0,0.0,0.0,2:1667130286.5312023
cpu_number,7,10.0,4.8,5.2,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667130286.5312023
cpu_number,0,23.0,6.6,8.1,77.0,0.0,1.0,0.0,7.2,0.0,0.0,0.0,3:1667130306.877419
cpu_number,1,11.4,2.3,4.1,88.6,0.0,1.9,0.0,3.1,0.0,0.0,0.0,3:1667130306.877419
cpu_number,2,13.3,3.5,6.2,86.7,0.0,1.6,0.0,2.0,0.0,0.0,0.0,3:1667130306.877419
cpu_number,3,2.6,0.9,1.1,97.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3:1667130306.877419
cpu_number,4,31.9,16.9,12.9,68.1,0.0,2.1,0.0,0.0,0.0,0.0,0.0,3:1667130306.877419
cpu_number,5,25.4,21.3,2.8,74.6,0.0,1.3,0.0,0.0,0.0,0.0,0.0,3:1667130306.877419
cpu_number,6,16.8,9.0,7.4,83.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,3:1667130306.877419
cpu_number,7,3.7,1.2,2.4,96.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667130306.877419
