total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7186333696,12.9,1062858752,7186333696,1216569344,5927317504,579440640,6793170944,1253376,1:1667130266.0511007
8249192448,7182745600,12.9,1066446848,7182745600,1230651392,5906337792,592842752,6771249152,1253376,2:1667130286.5407295
8249192448,7182098432,12.9,1067094016,7182098432,1243795456,5887975424,604749824,6766047232,1261568,3:1667130306.8867424
