label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667127834.8384814
Battery,100,%,Charging,battery,label,2:1667127855.0930088
Battery,100,%,Charging,battery,label,3:1667127875.3651757
