total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7382634496,10.5,866557952,7382634496,97652736,514732032,37027840,252719104,1105920,1:1667127834.8144174
8249192448,7383539712,10.5,865652736,7383539712,97689600,514449408,37060608,252731392,1105920,2:1667127855.0507166
8249192448,7383568384,10.5,865624064,7383568384,97718272,514781184,37093376,252719104,1105920,3:1667127875.3283231
