time_since_update,disk_name,read_count,write_count,read_bytes,write_bytes,key,iteration&time
2.3611233234405518,loop0,0,0,0,0,disk_name,1:1667388475.2489164
2.3611233234405518,loop1,0,0,0,0,disk_name,1:1667388475.2489164
2.3611233234405518,loop2,0,0,0,0,disk_name,1:1667388475.2489164
2.3611233234405518,loop3,0,0,0,0,disk_name,1:1667388475.2489164
2.3611233234405518,loop4,0,0,0,0,disk_name,1:1667388475.2489164
2.3611233234405518,loop5,0,0,0,0,disk_name,1:1667388475.2489164
2.3611233234405518,loop6,0,0,0,0,disk_name,1:1667388475.2489164
2.3611233234405518,loop7,0,0,0,0,disk_name,1:1667388475.2489164
2.3611233234405518,sda,0,0,0,0,disk_name,1:1667388475.2489164
2.3611233234405518,sdb,0,0,0,0,disk_name,1:1667388475.2489164
2.3611233234405518,sdc,0,0,0,0,disk_name,1:1667388475.2489164
2.3611233234405518,sdd,0,0,0,0,disk_name,1:1667388475.2489164
2.3611233234405518,loop0,0,0,0,0,disk_name,2:1667388476.458218
2.3611233234405518,loop1,0,0,0,0,disk_name,2:1667388476.458218
2.3611233234405518,loop2,0,0,0,0,disk_name,2:1667388476.458218
2.3611233234405518,loop3,0,0,0,0,disk_name,2:1667388476.458218
2.3611233234405518,loop4,0,0,0,0,disk_name,2:1667388476.458218
2.3611233234405518,loop5,0,0,0,0,disk_name,2:1667388476.458218
2.3611233234405518,loop6,0,0,0,0,disk_name,2:1667388476.458218
2.3611233234405518,loop7,0,0,0,0,disk_name,2:1667388476.458218
2.3611233234405518,sda,0,0,0,0,disk_name,2:1667388476.458218
2.3611233234405518,sdb,0,0,0,0,disk_name,2:1667388476.458218
2.3611233234405518,sdc,0,0,0,0,disk_name,2:1667388476.458218
2.3611233234405518,sdd,0,0,0,0,disk_name,2:1667388476.458218
2.5459840297698975,loop0,0,0,0,0,disk_name,3:1667388477.8405826
2.5459840297698975,loop1,0,0,0,0,disk_name,3:1667388477.8405826
2.5459840297698975,loop2,0,0,0,0,disk_name,3:1667388477.8405826
2.5459840297698975,loop3,0,0,0,0,disk_name,3:1667388477.8405826
2.5459840297698975,loop4,0,0,0,0,disk_name,3:1667388477.8405826
2.5459840297698975,loop5,0,0,0,0,disk_name,3:1667388477.8405826
2.5459840297698975,loop6,0,0,0,0,disk_name,3:1667388477.8405826
2.5459840297698975,loop7,0,0,0,0,disk_name,3:1667388477.8405826
2.5459840297698975,sda,0,0,0,0,disk_name,3:1667388477.8405826
2.5459840297698975,sdb,0,0,0,0,disk_name,3:1667388477.8405826
2.5459840297698975,sdc,0,2,0,12288,disk_name,3:1667388477.8405826
2.5459840297698975,sdd,0,0,0,0,disk_name,3:1667388477.8405826
2.5459840297698975,loop0,0,0,0,0,disk_name,4:1667388479.0370023
2.5459840297698975,loop1,0,0,0,0,disk_name,4:1667388479.0370023
2.5459840297698975,loop2,0,0,0,0,disk_name,4:1667388479.0370023
2.5459840297698975,loop3,0,0,0,0,disk_name,4:1667388479.0370023
2.5459840297698975,loop4,0,0,0,0,disk_name,4:1667388479.0370023
2.5459840297698975,loop5,0,0,0,0,disk_name,4:1667388479.0370023
2.5459840297698975,loop6,0,0,0,0,disk_name,4:1667388479.0370023
2.5459840297698975,loop7,0,0,0,0,disk_name,4:1667388479.0370023
2.5459840297698975,sda,0,0,0,0,disk_name,4:1667388479.0370023
2.5459840297698975,sdb,0,0,0,0,disk_name,4:1667388479.0370023
2.5459840297698975,sdc,0,2,0,12288,disk_name,4:1667388479.0370023
2.5459840297698975,sdd,0,0,0,0,disk_name,4:1667388479.0370023
2.5933070182800293,loop0,0,0,0,0,disk_name,5:1667388480.37967
2.5933070182800293,loop1,0,0,0,0,disk_name,5:1667388480.37967
2.5933070182800293,loop2,0,0,0,0,disk_name,5:1667388480.37967
2.5933070182800293,loop3,0,0,0,0,disk_name,5:1667388480.37967
2.5933070182800293,loop4,0,0,0,0,disk_name,5:1667388480.37967
2.5933070182800293,loop5,0,0,0,0,disk_name,5:1667388480.37967
2.5933070182800293,loop6,0,0,0,0,disk_name,5:1667388480.37967
2.5933070182800293,loop7,0,0,0,0,disk_name,5:1667388480.37967
2.5933070182800293,sda,0,0,0,0,disk_name,5:1667388480.37967
2.5933070182800293,sdb,0,0,0,0,disk_name,5:1667388480.37967
2.5933070182800293,sdc,0,0,0,0,disk_name,5:1667388480.37967
2.5933070182800293,sdd,0,0,0,0,disk_name,5:1667388480.37967
