total,used,free,percent,sin,sout,time_since_update,iteration&time
2147483648,1585152,2145898496,0.1,430080,507904,2.360983371734619,1:1667388475.2165358
2147483648,1585152,2145898496,0.1,430080,507904,2.360983371734619,2:1667388476.4288576
2147483648,1585152,2145898496,0.1,430080,507904,2.5454704761505127,3:1667388477.7910814
2147483648,1585152,2145898496,0.1,430080,507904,2.5454704761505127,4:1667388479.0086334
2147483648,1585152,2145898496,0.1,430080,507904,2.593938112258911,5:1667388480.3554509
