label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667130022.3859336
Battery,100,%,Charging,battery,label,2:1667130042.7105944
Battery,100,%,Charging,battery,label,3:1667130062.934741
