total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7224602624,12.4,1024589824,7224602624,943304704,6256373760,404992000,6850928640,1228800,1:1667130022.3374772
8249192448,7222890496,12.4,1026301952,7222890496,943456256,6370435072,405123072,6968676352,1228800,2:1667130042.646734
8249192448,7208382464,12.6,1040809984,7208382464,1046249472,6278520832,414355456,6979715072,1228800,3:1667130062.8918843
