device_name,fs_type,mnt_point,size,used,free,percent,key,iteration&time
/dev/sdc,ext4,/,269490393088,7102857216,248626864128,2.8,mnt_point,1:1667130022.3800745
/dev/sdc,ext4,/,269490393088,7103873024,248625848320,2.8,mnt_point,2:1667130042.7020023
/dev/sdc,ext4,/,269490393088,7104835584,248624885760,2.8,mnt_point,3:1667130062.929232
