total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7381217280,10.5,867975168,7381217280,99446784,515399680,38813696,252760064,1105920,1:1667128927.01532
8249192448,7363407872,10.7,885784576,7363407872,111599616,693936128,40112128,432750592,1110016,2:1667128947.2408268
8249192448,7354515456,10.8,894676992,7354515456,328318976,654065664,40587264,608186368,1110016,3:1667128967.4494743
