device_name,fs_type,mnt_point,size,used,free,percent,key,iteration&time
/dev/sdc,ext4,/,269490393088,2625982464,253103738880,1.0,mnt_point,1:1667128927.0407743
/dev/sdc,ext4,/,269490393088,2741833728,252987887616,1.1,mnt_point,2:1667128947.2778645
/dev/sdc,ext4,/,269490393088,2866896896,252862824448,1.1,mnt_point,3:1667128967.4792125
