key,cpu_number,total,user,system,idle,nice,iowait,irq,softirq,steal,guest,guest_nice,iteration&time
cpu_number,0,0.1,0.0,0.0,99.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1:1667128927.0120285
cpu_number,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667128927.0120285
cpu_number,2,0.1,0.0,0.1,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667128927.0120285
cpu_number,3,0.1,0.1,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667128927.0120285
cpu_number,4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667128927.0120285
cpu_number,5,0.3,0.3,0.0,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667128927.0120285
cpu_number,6,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667128927.0120285
cpu_number,7,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667128927.0120285
cpu_number,0,18.9,15.3,1.9,81.1,0.0,0.0,0.0,1.7,0.0,0.0,0.0,2:1667128947.236196
cpu_number,1,0.3,0.2,0.1,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667128947.236196
cpu_number,2,5.2,3.8,1.2,94.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2:1667128947.236196
cpu_number,3,1.5,0.9,0.6,98.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667128947.236196
cpu_number,4,1.6,1.1,0.4,98.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667128947.236196
cpu_number,5,0.5,0.4,0.1,99.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667128947.236196
cpu_number,6,6.4,4.9,1.0,93.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2:1667128947.236196
cpu_number,7,0.1,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667128947.236196
cpu_number,0,7.4,3.4,0.5,92.6,1.8,0.0,0.0,1.7,0.0,0.0,0.0,3:1667128967.4450195
cpu_number,1,0.3,0.0,0.1,99.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3:1667128967.4450195
cpu_number,2,13.1,0.9,2.3,86.9,9.9,0.0,0.0,0.0,0.0,0.0,0.0,3:1667128967.4450195
cpu_number,3,11.0,9.5,1.5,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667128967.4450195
cpu_number,4,5.3,0.4,1.0,94.7,3.9,0.0,0.0,0.0,0.0,0.0,0.0,3:1667128967.4450195
cpu_number,5,1.9,0.4,0.4,98.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,3:1667128967.4450195
cpu_number,6,7.4,3.5,0.9,92.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667128967.4450195
cpu_number,7,1.0,0.1,0.2,99.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3:1667128967.4450195
