label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667128927.0460875
Battery,100,%,Charging,battery,label,2:1667128947.2842588
Battery,100,%,Charging,battery,label,3:1667128967.4831898
