label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667127409.6752572
Battery,100,%,Charging,battery,label,2:1667127429.9175181
Battery,100,%,Charging,battery,label,3:1667127450.0955734
