key,cpu_number,total,user,system,idle,nice,iowait,irq,softirq,steal,guest,guest_nice,iteration&time
cpu_number,0,27.4,5.0,5.4,72.6,0.0,7.9,0.0,9.2,0.0,0.0,0.0,1:1667130327.206475
cpu_number,1,10.8,0.4,2.7,89.2,0.0,4.5,0.0,3.3,0.0,0.0,0.0,1:1667130327.206475
cpu_number,2,18.7,9.0,6.5,81.3,0.0,2.9,0.0,0.2,0.0,0.0,0.0,1:1667130327.206475
cpu_number,3,8.3,3.7,3.7,91.7,0.0,0.7,0.0,0.3,0.0,0.0,0.0,1:1667130327.206475
cpu_number,4,24.7,9.8,10.4,75.3,0.0,4.5,0.0,0.0,0.0,0.0,0.0,1:1667130327.206475
cpu_number,5,1.6,0.5,1.0,98.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667130327.206475
cpu_number,6,15.7,6.8,6.2,84.3,0.0,2.5,0.0,0.2,0.0,0.0,0.0,1:1667130327.206475
cpu_number,7,3.2,1.2,2.0,96.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667130327.206475
cpu_number,0,21.2,3.9,4.5,78.8,0.0,3.0,0.0,9.8,0.0,0.0,0.0,2:1667130347.546009
cpu_number,1,13.9,2.5,2.2,86.1,0.0,7.5,0.0,1.7,0.0,0.0,0.0,2:1667130347.546009
cpu_number,2,20.0,9.9,5.6,80.0,0.0,4.0,0.0,0.5,0.0,0.0,0.0,2:1667130347.546009
cpu_number,3,3.7,1.1,1.8,96.3,0.0,0.2,0.0,0.5,0.0,0.0,0.0,2:1667130347.546009
cpu_number,4,19.9,8.0,9.8,80.1,0.0,2.0,0.0,0.1,0.0,0.0,0.0,2:1667130347.546009
cpu_number,5,6.6,3.5,3.0,93.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,2:1667130347.546009
cpu_number,6,21.1,11.2,6.3,78.9,0.0,3.6,0.0,0.0,0.0,0.0,0.0,2:1667130347.546009
cpu_number,7,5.9,4.2,1.6,94.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,2:1667130347.546009
cpu_number,0,22.1,8.9,5.4,77.9,0.0,0.7,0.0,7.1,0.0,0.0,0.0,3:1667130367.8915038
cpu_number,1,13.7,8.1,2.0,86.3,0.0,1.8,0.0,1.8,0.0,0.0,0.0,3:1667130367.8915038
cpu_number,2,26.5,15.5,4.7,73.5,0.0,5.2,0.0,1.0,0.0,0.0,0.0,3:1667130367.8915038
cpu_number,3,7.6,3.6,3.5,92.4,0.0,0.1,0.0,0.3,0.0,0.0,0.0,3:1667130367.8915038
cpu_number,4,25.8,17.2,8.0,74.2,0.0,0.4,0.0,0.1,0.0,0.0,0.0,3:1667130367.8915038
cpu_number,5,6.4,4.2,1.7,93.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3:1667130367.8915038
cpu_number,6,21.9,14.5,6.0,78.1,0.0,1.4,0.0,0.0,0.0,0.0,0.0,3:1667130367.8915038
cpu_number,7,4.1,2.7,1.4,95.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667130367.8915038
