label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667130327.2657845
Battery,100,%,Charging,battery,label,2:1667130347.6664433
Battery,100,%,Charging,battery,label,3:1667130367.976515
