total,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,time_since_update,cpucore,ctx_switches,interrupts,soft_interrupts,syscalls,iteration&time
10.8,4.4,0.0,4.6,86.3,2.9,0.0,1.8,0.0,0.0,0.0,20.34122896194458,8,192646,122930,39126,0,1:1667130327.199007
11.4,5.5,0.0,4.2,86.0,2.6,0.0,1.7,0.0,0.0,0.0,20.328049182891846,8,189490,123786,33124,0,2:1667130347.5338893
14.6,9.2,0.0,4.0,84.2,1.2,0.0,1.4,0.0,0.0,0.0,20.343860387802124,8,142787,104212,29577,0,3:1667130367.8809297
