label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667128259.7915444
Battery,100,%,Charging,battery,label,2:1667128280.0458455
Battery,100,%,Charging,battery,label,3:1667128300.2482998
