total,used,free,percent,sin,sout,time_since_update,iteration&time
2147483648,1585152,2145898496,0.1,430080,507904,2.3594934940338135,1:1667388487.3818521
2147483648,1585152,2145898496,0.1,430080,507904,2.3594934940338135,2:1667388488.5526376
2147483648,1585152,2145898496,0.1,430080,507904,2.5012741088867188,3:1667388489.9276066
2147483648,1585152,2145898496,0.1,430080,507904,2.5012741088867188,4:1667388491.2923796
2147483648,1585152,2145898496,0.1,430080,507904,2.603496551513672,5:1667388492.4802785
