total,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,time_since_update,cpucore,ctx_switches,interrupts,soft_interrupts,syscalls,iteration&time
1.6,0.9,0.0,0.4,98.5,0.0,0.0,0.3,0.0,0.0,0.0,2.3495681285858154,8,1130,661,606,0,1:1667388487.361989
1.6,0.9,0.0,0.4,98.5,0.0,0.0,0.3,0.0,0.0,0.0,2.3495681285858154,8,1130,661,606,0,2:1667388488.5300207
1.6,1.5,0.0,0.5,98.0,0.0,0.0,0.1,0.0,0.0,0.0,2.483076333999634,8,1374,874,884,0,3:1667388489.8725865
1.6,1.5,0.0,0.5,98.0,0.0,0.0,0.1,0.0,0.0,0.0,2.483076333999634,8,1374,874,884,0,4:1667388491.2741666
2.1,1.7,0.0,0.3,97.9,0.0,0.0,0.2,0.0,0.0,0.0,2.6330339908599854,8,1156,829,736,0,5:1667388492.4670486
