total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7414136832,10.1,835055616,7414136832,1085894656,697536512,577892352,1168125952,737280,1:1667388487.3753526
8249192448,7414136832,10.1,835055616,7414136832,1085894656,697536512,577892352,1168125952,737280,2:1667388488.5456862
8249192448,7415181312,10.1,834011136,7415181312,1085898752,697155584,577892352,1168130048,737280,3:1667388489.9121757
8249192448,7415181312,10.1,834011136,7415181312,1085898752,697155584,577892352,1168130048,737280,4:1667388491.2860448
8249192448,7415164928,10.1,834027520,7415164928,1085898752,697356288,577900544,1168113664,737280,5:1667388492.4747472
