device_name,fs_type,mnt_point,size,used,free,percent,key,iteration&time
/dev/sdc,ext4,/,269490393088,6049202176,249680519168,2.4,mnt_point,1:1667388487.4115849
/dev/sdc,ext4,/,269490393088,6049202176,249680519168,2.4,mnt_point,2:1667388488.5932195
/dev/sdc,ext4,/,269490393088,6049202176,249680519168,2.4,mnt_point,3:1667388490.02241
/dev/sdc,ext4,/,269490393088,6049202176,249680519168,2.4,mnt_point,4:1667388491.325852
/dev/sdc,ext4,/,269490393088,6049202176,249680519168,2.4,mnt_point,5:1667388492.502773
