total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7416705024,10.1,832487424,7416705024,1085865984,696573952,577859584,1168109568,737280,1:1667388451.1455784
8249192448,7416705024,10.1,832487424,7416705024,1085865984,696573952,577859584,1168109568,737280,2:1667388452.3019946
8249192448,7416631296,10.1,832561152,7416631296,1085865984,696455168,577863680,1168109568,737280,3:1667388453.5077984
8249192448,7416631296,10.1,832561152,7416631296,1085865984,696455168,577863680,1168109568,737280,4:1667388454.6536827
8249192448,7415447552,10.1,833744896,7415447552,1085882368,696901632,577863680,1168109568,737280,5:1667388455.8387685
