device_name,fs_type,mnt_point,size,used,free,percent,key,iteration&time
/dev/sdc,ext4,/,269490393088,6049202176,249680519168,2.4,mnt_point,1:1667388451.1713405
/dev/sdc,ext4,/,269490393088,6049202176,249680519168,2.4,mnt_point,2:1667388452.3475125
/dev/sdc,ext4,/,269490393088,6049202176,249680519168,2.4,mnt_point,3:1667388453.5493772
/dev/sdc,ext4,/,269490393088,6049202176,249680519168,2.4,mnt_point,4:1667388454.6852207
/dev/sdc,ext4,/,269490393088,6049202176,249680519168,2.4,mnt_point,5:1667388455.8741882
