label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667128684.4307618
Battery,100,%,Charging,battery,label,2:1667128704.6622047
Battery,100,%,Charging,battery,label,3:1667128724.8435016
