total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7207383040,12.6,1041809408,7207383040,1145102336,6126845952,494874624,6900609024,1220608,1:1667130143.992162
8249192448,7197167616,12.8,1052024832,7197167616,1165709312,6032510976,515149824,6860550144,1224704,2:1667130164.3391068
8249192448,7194427392,12.8,1054765056,7194427392,1168080896,6027931648,521818112,6855340032,1224704,3:1667130184.7468672
