key,cpu_number,total,user,system,idle,nice,iowait,irq,softirq,steal,guest,guest_nice,iteration&time
cpu_number,0,25.1,10.6,7.8,74.9,0.0,3.0,0.0,3.7,0.0,0.0,0.0,1:1667129352.6117249
cpu_number,1,12.6,3.9,3.6,87.4,0.0,2.3,0.0,2.8,0.0,0.0,0.0,1:1667129352.6117249
cpu_number,2,20.2,11.9,6.5,79.8,0.0,0.8,0.0,1.0,0.0,0.0,0.0,1:1667129352.6117249
cpu_number,3,1.9,1.0,0.8,98.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1:1667129352.6117249
cpu_number,4,19.2,11.7,6.4,80.8,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1:1667129352.6117249
cpu_number,5,3.8,2.6,1.1,96.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667129352.6117249
cpu_number,6,17.6,9.6,6.6,82.4,0.0,1.3,0.0,0.0,0.0,0.0,0.0,1:1667129352.6117249
cpu_number,7,10.4,7.1,3.3,89.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667129352.6117249
cpu_number,0,10.2,3.4,2.0,89.8,0.0,0.9,0.0,3.9,0.0,0.0,0.0,2:1667129372.8419864
cpu_number,1,1.5,0.5,0.2,98.5,0.0,0.0,0.0,0.8,0.0,0.0,0.0,2:1667129372.8419864
cpu_number,2,6.5,4.0,1.4,93.5,0.0,1.2,0.0,0.0,0.0,0.0,0.0,2:1667129372.8419864
cpu_number,3,2.2,0.4,1.3,97.8,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2:1667129372.8419864
cpu_number,4,17.7,6.7,3.9,82.3,3.9,3.3,0.0,0.0,0.0,0.0,0.0,2:1667129372.8419864
cpu_number,5,2.9,0.6,0.6,97.1,0.0,1.7,0.0,0.0,0.0,0.0,0.0,2:1667129372.8419864
cpu_number,6,8.2,6.1,1.8,91.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2:1667129372.8419864
cpu_number,7,3.0,2.4,0.6,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667129372.8419864
cpu_number,0,0.1,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667129393.0465553
cpu_number,1,0.4,0.1,0.0,99.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3:1667129393.0465553
cpu_number,2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667129393.0465553
cpu_number,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667129393.0465553
cpu_number,4,0.4,0.3,0.0,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667129393.0465553
cpu_number,5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667129393.0465553
cpu_number,6,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667129393.0465553
cpu_number,7,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667129393.0465553
