label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667126562.9190981
Battery,100,%,Charging,battery,label,2:1667126583.092553
Battery,100,%,Charging,battery,label,3:1667126603.2417505
