label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667130083.1791613
Battery,100,%,Charging,battery,label,2:1667130103.4825692
Battery,100,%,Charging,battery,label,3:1667130123.7537315
